24.8098125		24.9786875		1.0	
30.055125		30.224		1.0	
36.0673125		36.2361875		1.0	
40.6856875		40.8545625		1.0	
45.9093125		46.0781875		1.0	
50.503875		50.67275		1.0	
55.7263125		55.8951875		1.0	
60.55475		60.723625		1.0	
65.915875		66.08475		1.0	
71.4870625		71.6559375		1.0	
78.1248125		78.2936875		1.0	
83.115125		83.284		1.0	
89.0803125		89.2491875		1.0	
95.138375		95.30725		1.0	
101.707		101.875875		1.0	
108.0668125		108.2356875		1.0	
115.0776875		115.2465625		1.0	
122.2021875		122.3710625		1.0	
130.767		130.935875		1.0	
137.66125		137.830125		1.0	
145.668375		145.83725		1.0	
152.02875		152.197625		1.0	
159.89725		160.066125		1.0	
164.190625		164.3595		1.0	
168.9953125		169.1641875		1.0	
175.0765625		175.2454375		1.0	
181.993375		182.16225		1.0	
186.5195		186.688375		1.0	
192.2525625		192.4214375		1.0	
197.5690625		197.7379375		1.0	
203.4878125		203.6566875		1.0	
208.060375		208.22925		1.0	
213.1423125		213.3111875		1.0	
218.3189375		218.4878125		1.0	
224.005		224.173875		1.0	
229.0185625		229.1874375		1.0	
234.821875		234.99075		1.0	
240.30025		240.469125		1.0	
246.3344375		246.5033125		1.0	
252.252625		252.4215		1.0	
258.635625		258.8045		1.0	
264.4383125		264.6071875		1.0	
271.30875		271.477625		1.0	
276.161		276.329875		1.0	
281.498875		281.66775		1.0	
287.1629375		287.3318125		1.0	
293.38225		293.551125		1.0	
300.0675625		300.2364375		1.0	
307.587875		307.75675		1.0	
312.9025625		313.0714375		1.0	
318.8219375		318.9908125		1.0	
324.0901875		324.2590625		1.0	
329.8476875		330.0165625		1.0	
333.9328125		334.1016875		1.0	
338.805875		338.97475		1.0	
343.8194375		343.9883125		1.0	
349.2978125		349.4666875		1.0	
355.8664375		356.0353125		1.0	
362.8755625		363.0444375		1.0	
368.6318125		368.8006875		1.0	
374.8755625		375.0444375		1.0	
380.4009375		380.5698125		1.0	
386.3649375		386.5338125		1.0	
392.0521875		392.2210625		1.0	
398.226875		398.39575		1.0	
404.911		405.079875		1.0	
412.0135		412.182375		1.0	
416.7479375		416.9168125		1.0	
422.1560625		422.3249375		1.0	
427.5641875		427.7330625		1.0	
434.1334375		434.3023125		1.0	
438.19475		438.363625		1.0	
442.65125		442.820125		1.0	
447.59575		447.764625		1.0	
452.9574375		453.1263125		1.0	
456.856875		457.02575		1.0	
461.2669375		461.4358125		1.0	
466.0721875		466.2410625		1.0	
471.38625		471.555125		1.0	
477.2818125		477.4506875		1.0	
483.967125		484.136		1.0	
487.912375		488.08125		1.0	
492.50875		492.677625		1.0	
500.8181875		500.9870625		1.0	
509.5455		509.714375		1.0	
515.5100625		515.6789375		1.0	
522.4269375		522.5958125		1.0	
527.347625		527.5165		1.0	
532.7093125		532.8781875		1.0	
538.049		538.217875		1.0	
543.990375		544.15925		1.0	
548.7718125		548.9406875		1.0	
554.5506875		554.7195625		1.0	
559.77375		559.942625		1.0	
565.924		566.092875		1.0	
570.7066875		570.8755625		1.0	
576.252875		576.42175		1.0	
580.08325		580.252125		1.0	
584.44625		584.615125		1.0	
605.0440625		605.2129375		1.0	
609.710375		609.87925		1.0	
616.9991875		617.1680625		1.0	
622.4073125		622.5761875		1.0	
628.51175		628.680625		1.0	
633.0146875		633.1835625		1.0	
638.30675		638.475625		1.0	
642.8090625		642.9779375		1.0	
648.7748125		648.9436875		1.0	
652.9301875		653.0990625		1.0	
659.079875		659.24875		1.0	
664.3023125		664.4711875		1.0	
669.641375		669.81025		1.0	
673.888375		674.05725		1.0	
680.31775		680.486625		1.0	
685.215875		685.38475		1.0	
692.3648125		692.5336875		1.0	
697.586625		697.7555		1.0	
703.59825		703.767125		1.0	
709.4241875		709.5930625		1.0	
716.2951875		716.4640625		1.0	
721.3086875		721.4775625		1.0	
727.134625		727.3035		1.0	
732.1475625		732.3164375		1.0	
737.6955625		737.8644375		1.0	
741.1075625		741.2764375		1.0	
746.4686875		746.6375625		1.0	
752.20175		752.370625		1.0	
757.889		758.057875		1.0	
762.252625		762.4215		1.0	
767.5673125		767.7361875		1.0	
772.139875		772.30875		1.0	
777.5711875		777.7400625		1.0	
781.8884375		782.0573125		1.0	
788.03925		788.208125		1.0	
792.4029375		792.5718125		1.0	
798.4841875		798.6530625		1.0	
802.848375		803.01725		1.0	
807.9541875		808.1230625		1.0	
813.5718125		813.7406875		1.0	
822.2985		822.467375		1.0	
827.823875		827.99275		1.0	
835.714375		835.88325		1.0	
840.65825		840.827125		1.0	
847.830375		847.99925		1.0	
851.845875		852.01475		1.0	
858.368125		858.537		1.0	
862.3835625		862.5524375		1.0	
866.9805625		867.1494375		1.0	
871.5750625		871.7439375		1.0	
877.146875		877.31575		1.0	
881.5795625		881.7484375		1.0	
886.3145625		886.4834375		1.0	
891.2823125		891.4511875		1.0	
898.2675625		898.4364375		1.0	
902.236625		902.4055		1.0	
907.8774375		908.0463125		1.0	
911.8465		912.015375		1.0	
917.2308125		917.3996875		1.0	
922.732375		922.90125		1.0	
928.3964375		928.5653125		1.0	
933.548625		933.7175		1.0	
939.118625		939.2875		1.0	
944.3880625		944.5569375		1.0	
948.6350625		948.8039375		1.0	
953.2081875		953.3770625		1.0	
958.17475		958.343625		1.0	
963.026375		963.19525		1.0	
969.501625		969.6705		1.0	
973.9360625		974.1049375		1.0	
981.456375		981.62525		1.0	
985.86525		986.034125		1.0	
992.155375		992.32425		1.0	
995.7530625		995.9219375		1.0	
1002.136625		1002.3055		1.0	
1006.1979375		1006.3668125		1.0	
1012.4184375		1012.5873125		1.0	
1016.016125		1016.185		1.0	
1022.283625		1022.4525		1.0	
1026.693125		1026.862		1.0	
1032.170875		1032.33975		1.0	
1037.2784375		1037.4473125		1.0	
1043.174		1043.342875		1.0	
1046.7014375		1046.8703125		1.0	
1050.3000625		1050.4689375		1.0	
1055.4311875		1055.6000625		1.0	
1060.7690625		1060.9379375		1.0	
1066.525375		1066.69425		1.0	
1071.7245625		1071.8934375		1.0	
1076.13525		1076.304125		1.0	
1081.9838125		1082.1526875		1.0	
1086.4634375		1086.6323125		1.0	
1091.3841875		1091.5530625		1.0	
1095.91025		1096.079125		1.0	
1100.7149375		1100.8838125		1.0	
1105.774875		1105.94375		1.0	
1110.811625		1110.9805		1.0	
1115.408		1115.576875		1.0	
1120.050125		1120.219		1.0	
1123.8335		1124.002375		1.0	
1129.6588125		1129.8276875		1.0	
1145.604875		1145.77375		1.0	
1150.0860625		1150.2549375		1.0	
1155.0068125		1155.1756875		1.0	
1159.718		1159.886875		1.0	
1164.802375		1164.97125		1.0	
1169.0023125		1169.1711875		1.0	
1173.574875		1173.74375		1.0	
1177.8224375		1177.9913125		1.0	
1182.51225		1182.681125		1.0	
1186.5729375		1186.7418125		1.0	
1191.0538125		1191.2226875		1.0	
1195.78825		1195.957125		1.0	
1200.96425		1201.133125		1.0	
1204.9095		1205.078375		1.0	
1209.3195625		1209.4884375		1.0	
1213.915875		1214.08475		1.0	
1218.8591875		1219.0280625		1.0	
1224.0358125		1224.2046875		1.0	
1229.629625		1229.7985		1.0	
1234.3408125		1234.5096875		1.0	
1239.4471875		1239.6160625		1.0	
1245.1570625		1245.3259375		1.0	
1251.2859375		1251.4548125		1.0	
1256.1821875		1256.3510625		1.0	
1261.4986875		1261.6675625		1.0	
1265.607		1265.775875		1.0	
1270.2015625		1270.3704375		1.0	
1275.6793125		1275.8481875		1.0	
1281.413		1281.581875		1.0	
1285.5206875		1285.6895625		1.0	
1290.0241875		1290.1930625		1.0	
1294.59675		1294.765625		1.0	
1299.56325		1299.732125		1.0	
1304.0209375		1304.1898125		1.0	
1308.9178125		1309.0866875		1.0	
1313.2118125		1313.3806875		1.0	
1317.923		1318.091875		1.0	
1322.449125		1322.618		1.0	
1327.556125		1327.725		1.0	
1332.081625		1332.2505		1.0	
1337.0951875		1337.2640625		1.0	
1342.3181875		1342.4870625		1.0	
1347.934625		1348.1035		1.0	
1353.041		1353.209875		1.0	
1358.6121875		1358.7810625		1.0	
1362.650875		1362.81975		1.0	
1367.687		1367.855875		1.0	
1372.5155		1372.684375		1.0	
1377.8771875		1378.0460625		1.0	
1382.3104375		1382.4793125		1.0	
1387.1609375		1387.3298125		1.0	
1391.6638125		1391.8326875		1.0	
1396.65475		1396.823625		1.0	
1401.459375		1401.62825		1.0	
1406.7514375		1406.9203125		1.0	
1411.2079375		1411.3768125		1.0	
1416.058375		1416.22725		1.0	
1419.84175		1420.010625		1.0	
1424.0899375		1424.2588125		1.0	
1429.68375		1429.852625		1.0	
1435.695375		1435.86425		1.0	
1440.8255625		1440.9944375		1.0	
1446.2556875		1446.4245625		1.0	
1450.8514375		1451.0203125		1.0	
1455.84175		1456.010625		1.0	
1460.6928125		1460.8616875		1.0	
1466.0080625		1466.1769375		1.0	
1470.4645625		1470.6334375		1.0	
1475.3388125		1475.5076875		1.0	
1479.911375		1480.08025		1.0	
1484.855875		1485.02475		1.0	
1489.4510625		1489.6199375		1.0	
1494.511		1494.679875		1.0	
1498.10925		1498.278125		1.0	
1502.0545		1502.223375		1.0	
1506.2330625		1506.4019375		1.0	
1510.78175		1510.950625		1.0	
1514.124125		1514.293		1.0	
1517.977125		1518.146		1.0	
1522.5966875		1522.7655625		1.0	
1527.656625		1527.8255		1.0	
1532.763625		1532.9325		1.0	
1538.2401875		1538.4090625		1.0	
1541.606375		1541.77525		1.0	
1545.367125		1545.536		1.0	
1550.35625		1550.525125		1.0	
1555.9274375		1556.0963125		1.0	
1560.3833125		1560.5521875		1.0	
1565.2581875		1565.4270625		1.0	
1569.5748125		1569.7436875		1.0	
1574.774625		1574.9435		1.0	
1579.2536875		1579.4225625		1.0	
1584.1744375		1584.3433125		1.0	
1588.4231875		1588.5920625		1.0	
1593.66825		1593.837125		1.0	
1598.5186875		1598.6875625		1.0	
1603.788125		1603.957		1.0	
1608.3375		1608.506375		1.0	
1613.3271875		1613.4960625		1.0	
1616.8088125		1616.9776875		1.0	
1621.3355625		1621.5044375		1.0	
1640.952		1641.120875		1.0	
1645.826		1645.994875		1.0	
1651.51325		1651.682125		1.0	
1656.410125		1656.579		1.0	
1661.818875		1661.98775		1.0	
1666.3675625		1666.5364375		1.0	
1670.3830625		1670.5519375		1.0	
1674.6770625		1674.8459375		1.0	
1679.4120625		1679.5809375		1.0	
