522.2977985597876	522.422	30	ARE	0
522.422	522.642186867664	495	YOUR	0
522.642186867664	522.902	192	GRADES	0
522.902	523.192	206	HIGHER	0
523.192	523.392	301	OR	0
523.392	523.6564346043151	250	LOWER	0
523.6564346043151	523.812	431	THAN	0
523.812	524.4890125111756	274	NANCY'S	0
531.5534552598908	531.812	374	SHE	1
531.812	532.072	489	WORE	1
532.072	532.3610385552378	470	WARM	1
532.3610385552378	532.792	158	FLEECY	1
532.792	533.082	488	WOOLEN	1
533.082	533.7460069243213	310	OVERALLS	1
541.9757793504904	542.2698910661787	353	READING	2
542.2698910661787	542.3601700475558	217	IN	2
542.3601700475558	542.3611007587041	334	POOR	2
542.3611007587041	542.455579440113	433	THE	2
542.455579440113	542.672	334	POOR	2
542.672	542.9066602222291	239	LIGHT	2
542.9066602222291	543.102	181	GIVES	2
543.102	543.172	494	YOU	2
543.172	543.8136728638135	150	EYESTRAIN	2
551.3195783031751	551.552	142	EVEN	3
551.552	551.7661483178122	211	I	3
551.7661483178122	552.2127031135357	292	OCCASIONALLY	3
552.2127031135357	552.3856896269322	177	GET	3
552.3856896269322	552.442	433	THE	3
552.442	552.8278467318861	264	MONDAY	3
552.8278467318861	553.298762801732	56	BLUES	3
561.5672522943091	561.6641139594557	475	WE	4
561.6641139594557	561.862	30	ARE	4
561.862	562.092	300	OPEN	4
562.092	562.3753587283397	145	EVERY	4
562.3753587283397	562.722	264	MONDAY	4
562.722	563.192	143	EVENING	4
570.0695030956283	570.262	226	IT'S	5
570.262	570.522	284	NOT	5
570.522	570.905830601869	133	EASY	5
570.905830601869	571.1054575961823	445	TO	5
571.1054575961823	571.542	113	CREATE	5
571.542	572.212	215	ILLUMINATING	5
572.212	572.962	146	EXAMPLES	5
580.3526952769048	580.5731020303114	269	MUM	6
580.5731020303114	581.0335779880202	406	STRONGLY	6
581.0335779880202	581.5055906468185	126	DISLIKES	6
581.5055906468185	582.3045911399912	27	APPETIZERS	6
590.8474676821663	591.1607853615053	442	THOSE	7
591.1607853615053	591.315215140322	483	WHO	7
591.315215140322	591.6637331270337	426	TEACH	7
591.6637331270337	592.1868214678458	461	VALUES	7
592.1868214678458	592.4664096238919	156	FIRST	7
592.4664096238919	592.8877022799616	4	ABOLISH	7
592.8877022799616	593.2855150003143	87	CHEATING	7
600.997658322692	601.5073025883487	165	FRIGHTENED	8
601.5073025883487	601.942	89	CHILD	8
601.942	602.1650426305584	471	WAS	8
602.1650426305584	602.402	176	GENTLY	8
602.402	602.8286741268038	409	SUBDUED	8
602.8286741268038	602.952	73	BY	8
602.952	603.1658926548474	208	HIS	8
603.1658926548474	603.3562116201273	52	BIG	8
603.3562116201273	603.722	66	BROTHER	8
611.0031736847369	611.2867276233624	142	EVEN	9
611.2867276233624	611.3651207665558	1	A	9
611.3651207665558	611.762	382	SIMPLE	9
611.762	612.4208301673779	467	VOCABULARY	9
612.4208301673779	612.872	104	CONTAINS	9
612.872	613.4557368875494	421	SYMBOLS	9
621.1933608950834	621.3362123829475	1	A	10
621.3362123829475	621.652915065689	110	CRAB	10
621.652915065689	622.132	85	CHALLENGED	10
622.132	622.4284181520338	257	ME	10
622.4284181520338	622.5374992019324	70	BUT	10
622.5374992019324	622.6934062261486	1	A	10
622.6934062261486	623.000311831023	349	QUICK	10
623.000311831023	623.4043568669482	401	STAB	10
623.4043568669482	624.0020375075105	88888	VANISH	10
624.0020375075105	624.4369116331748	463	VANQUISHED	10
624.4369116331748	624.6650719539366	207	HIM	10
631.3351484403183	631.722	183	GLUCOSE	11
631.722	631.832	20	AND	11
631.832	632.2642929136692	167	FRUCTOSE	11
632.2642929136692	632.352	30	ARE	11
632.352	632.6971347615932	275	NATURAL	11
632.6971347615932	633.102	413	SUGARS	11
633.102	633.352	163	FOUND	11
633.352	633.442	217	IN	11
633.442	633.792	168	FRUIT	11
641.1278922722443	641.232	30	ARE	12
641.232	641.382	494	YOU	12
641.382	641.642	249	LOOKING	12
641.642	641.792	161	FOR	12
641.792	642.352	136	EMPLOYMENT	12
649.7574906000461	650.052	98	COFFEE	13
650.052	650.2896720473577	224	IS	13
650.2896720473577	650.482	198	GROWN	13
650.482	650.622	296	ON	13
650.622	651.0439350977769	403	STEEP	13
651.0439350977769	651.342	88888	JUNGLE	13
651.342	651.532	240	LIKE	13
651.532	651.912	389	SLOPES	13
651.912	652.0627587224235	217	IN	13
