r,model,subject,channel
0.024824063023871,model1e,OP0004,CP3
0.02666475416150629,model2e,OP0004,CP3
0.03526257453311485,model1e,OP0004,P1
0.031470597118012776,model2e,OP0004,P1
0.03411948097069913,model1e,OP0004,P5
0.025867215839751153,model2e,OP0004,P5
0.03511468843168483,model1e,OP0004,PO7
0.027016677410531296,model2e,OP0004,PO7
0.04172660965216751,model1e,OP0004,PO3
0.03133226107357399,model2e,OP0004,PO3
0.04007792912670913,model1e,OP0004,POz
0.040686444275331614,model2e,OP0004,POz
0.037112020968911065,model1e,OP0004,PO4
0.033641869112492825,model2e,OP0004,PO4
0.03790596840450242,model1e,OP0004,PO8
0.029279284336447883,model2e,OP0004,PO8
0.033600398984105176,model1e,OP0004,P6
0.0300155008666437,model2e,OP0004,P6
0.033232199931303344,model1e,OP0004,P2
0.044498663918824864,model2e,OP0004,P2
0.03256112376424873,model1e,OP0004,CPz
0.049131925551291276,model2e,OP0004,CPz
0.03276269976660707,model1e,OP0004,CP4
0.05309720175818711,model2e,OP0004,CP4
0.022124440557836248,model1e,OP0004,TP8
0.014231643806686041,model2e,OP0004,TP8
0.043617412388388,model1e,OP0004,C6
0.04949521345990894,model2e,OP0004,C6
0.027985895873633194,model1e,OP0004,C2
0.044282318642913654,model2e,OP0004,C2
0.035059552318702315,model1e,OP0004,FC4
0.04705112316672185,model2e,OP0004,FC4
0.03864176390216647,model1e,OP0004,FT8
0.03919160785776016,model2e,OP0004,FT8
0.03072548822573323,model1e,OP0004,F6
0.03953943844841212,model2e,OP0004,F6
0.018434358373052316,model1e,OP0004,F2
0.026332688724285565,model2e,OP0004,F2
0.02909890797826618,model1e,OP0004,AF4
0.03966209473867738,model2e,OP0004,AF4
0.03089687362709122,model1e,OP0004,AF8
0.03421395757234231,model2e,OP0004,AF8
0.012277430120303563,model1e,OP0005,Fp1
0.00415274663321955,model2e,OP0005,Fp1
0.016489195126918234,model1e,OP0005,Fz
-0.0056135868226453,model2e,OP0005,Fz
0.012401763886398107,model1e,OP0005,F3
-0.009170110372162948,model2e,OP0005,F3
0.0626449595867934,model1e,OP0005,F7
0.067692493496903,model2e,OP0005,F7
0.11168620917674393,model1e,OP0005,FT9
0.13520532460785376,model2e,OP0005,FT9
0.023223304098041776,model1e,OP0005,FC5
0.03757055893221367,model2e,OP0005,FC5
0.04119340486759329,model1e,OP0005,FC1
0.017398894051704115,model2e,OP0005,FC1
0.054389698863653,model1e,OP0005,C3
0.04252683512221311,model2e,OP0005,C3
0.09017611777876852,model1e,OP0005,T7
0.10789343900008831,model2e,OP0005,T7
0.06539699292342406,model1e,OP0005,TP9
0.061934994699296406,model2e,OP0005,TP9
0.04640438407708982,model1e,OP0005,CP5
0.03936661504077024,model2e,OP0005,CP5
0.12778767608275324,model1e,OP0005,CP1
0.12467128833591654,model2e,OP0005,CP1
0.1496751525044698,model1e,OP0005,Pz
0.16101321649859657,model2e,OP0005,Pz
0.13746163608382195,model1e,OP0005,P3
0.13938680568567927,model2e,OP0005,P3
0.10964481684028256,model1e,OP0005,P7
0.10888955136198669,model2e,OP0005,P7
0.1616668313532386,model1e,OP0005,O1
0.18838665694793255,model2e,OP0005,O1
0.17411686176500035,model1e,OP0005,Oz
0.2205769904326099,model2e,OP0005,Oz
0.17369460844276852,model1e,OP0005,O2
0.22017766211287249,model2e,OP0005,O2
0.15203096384192505,model1e,OP0005,P4
0.17011613360523428,model2e,OP0005,P4
0.11296416901206521,model1e,OP0005,P8
0.14323118393768045,model2e,OP0005,P8
0.0663435924191008,model1e,OP0005,TP10
0.06285359512780835,model2e,OP0005,TP10
0.0413370898274461,model1e,OP0005,CP6
0.056443543015846816,model2e,OP0005,CP6
0.1089795769072714,model1e,OP0005,CP2
0.11485344811725691,model2e,OP0005,CP2
0.08584310856518684,model1e,OP0005,Cz
0.08302031851591188,model2e,OP0005,Cz
0.044717588809751,model1e,OP0005,C4
0.03799914565584321,model2e,OP0005,C4
0.06327688462675933,model1e,OP0005,T8
0.11113277159681334,model2e,OP0005,T8
0.13637838598513702,model1e,OP0005,FT10
0.18151767437355054,model2e,OP0005,FT10
0.039106293289792524,model1e,OP0005,FC6
0.07014927446842582,model2e,OP0005,FC6
0.03658129397231098,model1e,OP0005,FC2
0.017764022397847003,model2e,OP0005,FC2
-0.008459590083182957,model1e,OP0005,F4
-0.016545276715038835,model2e,OP0005,F4
0.1287721121260857,model1e,OP0005,F8
0.19694000446723825,model2e,OP0005,F8
0.021536120566739494,model1e,OP0005,Fp2
0.03211929503777552,model2e,OP0005,Fp2
0.030827275132326273,model1e,OP0005,AF7
0.02094062488078892,model2e,OP0005,AF7
0.007738515796602232,model1e,OP0005,AF3
-0.005936880279699066,model2e,OP0005,AF3
0.020364356566526857,model1e,OP0005,AFz
0.0028910133571684506,model2e,OP0005,AFz
0.012723339924939263,model1e,OP0005,F1
-0.009007189854470713,model2e,OP0005,F1
0.013053784912391196,model1e,OP0005,F5
0.017219511112216968,model2e,OP0005,F5
0.021984355204362628,model1e,OP0005,FC3
-0.00018059400852987932,model2e,OP0005,FC3
0.06452338608523789,model1e,OP0005,FCz
0.04922070845211787,model2e,OP0005,FCz
0.0801972774859343,model1e,OP0005,C1
0.07156184865019917,model2e,OP0005,C1
0.02452893657222093,model1e,OP0005,C5
0.03297081938242395,model2e,OP0005,C5
0.019699237905521402,model1e,OP0005,TP7
0.022648518036351355,model2e,OP0005,TP7
0.09168619014269914,model1e,OP0005,CP3
0.0839885317570407,model2e,OP0005,CP3
0.15795521250682976,model1e,OP0005,P1
0.17954507884254484,model2e,OP0005,P1
0.12761052370031384,model1e,OP0005,P5
0.12871685033738273,model2e,OP0005,P5
0.14637442941165962,model1e,OP0005,PO7
0.1589084242675001,model2e,OP0005,PO7
0.16987587487087155,model1e,OP0005,PO3
0.18636909924871795,model2e,OP0005,PO3
0.17650839885742156,model1e,OP0005,POz
0.20323524704548362,model2e,OP0005,POz
0.17506643864720495,model1e,OP0005,PO4
0.22121910407981651,model2e,OP0005,PO4
0.13273695503928096,model1e,OP0005,PO8
0.1731589541902066,model2e,OP0005,PO8
0.1417216604002651,model1e,OP0005,P6
0.16079113049591473,model2e,OP0005,P6
0.15534189389260408,model1e,OP0005,P2
0.17029608081933367,model2e,OP0005,P2
0.13310867088394696,model1e,OP0005,CPz
0.13780609607203434,model2e,OP0005,CPz
0.08483681865743,model1e,OP0005,CP4
0.08521307363262691,model2e,OP0005,CP4
0.0340162146886615,model1e,OP0005,TP8
0.052152234517598914,model2e,OP0005,TP8
0.026685101894896004,model1e,OP0005,C6
0.051765632525357846,model2e,OP0005,C6
0.07628863298435341,model1e,OP0005,C2
0.07036716315168468,model2e,OP0005,C2
0.008195126765356275,model1e,OP0005,FC4
0.006518752553845046,model2e,OP0005,FC4
0.06587315685282628,model1e,OP0005,FT8
0.11766110530654084,model2e,OP0005,FT8
0.020374751885895943,model1e,OP0005,F6
0.03504766305278935,model2e,OP0005,F6
0.012460747823825098,model1e,OP0005,F2
-0.010617842034079186,model2e,OP0005,F2
0.005919036022549061,model1e,OP0005,AF4
0.0035946654181554707,model2e,OP0005,AF4
0.07053003245194732,model1e,OP0005,AF8
0.06910360112832759,model2e,OP0005,AF8
0.07816946445196371,model1e,OP0006,Fp1
0.09829438196401363,model2e,OP0006,Fp1
0.07261732230750789,model1e,OP0006,Fz
0.0905268377576958,model2e,OP0006,Fz
0.05798226058815789,model1e,OP0006,F3
0.07884510413076184,model2e,OP0006,F3
0.03505114161361741,model1e,OP0006,F7
0.06351363903189759,model2e,OP0006,F7
0.08099989630850461,model1e,OP0006,FT9
0.10546173288534627,model2e,OP0006,FT9
0.012802483165250412,model1e,OP0006,FC5
0.008635000315126132,model2e,OP0006,FC5
0.01418611703241738,model1e,OP0006,FC1
0.016802087596079894,model2e,OP0006,FC1
0.04086953132428626,model1e,OP0006,C3
0.051559314350335395,model2e,OP0006,C3
0.03503649491014327,model1e,OP0006,T7
0.05871644025367041,model2e,OP0006,T7
0.12274812868867899,model1e,OP0006,TP9
0.16923081093344503,model2e,OP0006,TP9
0.02110430059179106,model1e,OP0006,CP5
0.027982034824274523,model2e,OP0006,CP5
0.03335973196035418,model1e,OP0006,CP1
0.04097297601404158,model2e,OP0006,CP1
-0.013320167332977506,model1e,OP0006,Pz
-0.02166202269739712,model2e,OP0006,Pz
0.003652665237335668,model1e,OP0006,P3
-0.0015969309557998814,model2e,OP0006,P3
0.022199335247214787,model1e,OP0006,P7
0.03549610942289331,model2e,OP0006,P7
0.015242690971998086,model1e,OP0006,O1
0.0021224170214969914,model2e,OP0006,O1
0.016903842400931415,model1e,OP0006,Oz
0.00976224889977623,model2e,OP0006,Oz
-0.03144015701656996,model1e,OP0006,O2
-0.050041213981515155,model2e,OP0006,O2
-0.02246369948996979,model1e,OP0006,P4
-0.037314752145504816,model2e,OP0006,P4
6.114661444996485e-05,model1e,OP0006,P8
-0.0048116887746969695,model2e,OP0006,P8
0.12264143878382945,model1e,OP0006,TP10
0.16915595513590445,model2e,OP0006,TP10
0.05905964405815353,model1e,OP0006,CP6
0.07072942569597808,model2e,OP0006,CP6
-0.003089336227365615,model1e,OP0006,CP2
-0.007649979504578316,model2e,OP0006,CP2
0.018990180868674236,model1e,OP0006,Cz
0.042202421589581963,model2e,OP0006,Cz
0.12202666307042626,model1e,OP0006,C4
0.14305069893292,model2e,OP0006,C4
0.1438073164641281,model1e,OP0006,T8
0.1899566953619317,model2e,OP0006,T8
0.12062541824808834,model1e,OP0006,FT10
0.1536493410630575,model2e,OP0006,FT10
0.07785576553960849,model1e,OP0006,FC6
0.07867371323801654,model2e,OP0006,FC6
0.03421606780221289,model1e,OP0006,FC2
0.04569610622547717,model2e,OP0006,FC2
0.055684909472727855,model1e,OP0006,F4
0.06825728548848466,model2e,OP0006,F4
-0.004297573086382175,model1e,OP0006,F8
0.004762883323518657,model2e,OP0006,F8
0.06276611012841961,model1e,OP0006,Fp2
0.0830161754426657,model2e,OP0006,Fp2
0.0640186779234306,model1e,OP0006,AF7
0.08634469129375522,model2e,OP0006,AF7
0.18313770468308432,model1e,OP0006,AF3
0.22348638312308225,model2e,OP0006,AF3
0.05023396995408918,model1e,OP0006,AFz
0.06149939795391976,model2e,OP0006,AFz
-0.015406923850552368,model1e,OP0006,F1
-0.02710550573112868,model2e,OP0006,F1
0.024681799986795205,model1e,OP0006,F5
0.03615096115523035,model2e,OP0006,F5
0.03201570793582971,model1e,OP0006,FT7
0.048651543651280424,model2e,OP0006,FT7
0.11287610771147565,model1e,OP0006,FC3
0.16179882664130638,model2e,OP0006,FC3
0.10124137510041227,model1e,OP0006,FCz
0.15199571211395355,model2e,OP0006,FCz
0.0343341567655213,model1e,OP0006,C1
0.057156099840251426,model2e,OP0006,C1
0.03974725287525244,model1e,OP0006,C5
0.055166503769199855,model2e,OP0006,C5
0.08036997906387609,model1e,OP0006,TP7
0.11427683483929439,model2e,OP0006,TP7
0.029857950742085314,model1e,OP0006,CP3
0.03892178678422779,model2e,OP0006,CP3
0.002864038690401631,model1e,OP0006,P1
-0.002353242324190893,model2e,OP0006,P1
0.009256505509263815,model1e,OP0006,P5
0.005948830487352829,model2e,OP0006,P5
0.0318316639337246,model1e,OP0006,PO7
0.02715083001792771,model2e,OP0006,PO7
-0.011535154596841395,model1e,OP0006,PO3
-0.024777882900390555,model2e,OP0006,PO3
-0.013387655828370983,model1e,OP0006,POz
-0.029861579200533984,model2e,OP0006,POz
-0.03215183684862764,model1e,OP0006,PO4
-0.05092282551974144,model2e,OP0006,PO4
-0.031750086876261366,model1e,OP0006,PO8
-0.04707338990569143,model2e,OP0006,PO8
-0.029315784880210236,model1e,OP0006,P6
-0.04453840703088834,model2e,OP0006,P6
-0.014626368361081726,model1e,OP0006,P2
-0.02659317820727257,model2e,OP0006,P2
-0.009747360060733052,model1e,OP0006,CPz
-0.0038349676645691782,model2e,OP0006,CPz
0.04574308561093673,model1e,OP0006,CP4
0.05302338084920775,model2e,OP0006,CP4
0.0642841659067582,model1e,OP0006,TP8
0.08664997871087689,model2e,OP0006,TP8
0.1254195555407556,model1e,OP0006,C6
0.12826822356909046,model2e,OP0006,C6
0.054201514535562594,model1e,OP0006,C2
0.0699635563658438,model2e,OP0006,C2
0.07265541852690677,model1e,OP0006,FC4
0.08611047896508081,model2e,OP0006,FC4
0.08891547905496533,model1e,OP0006,FT8
0.11398844220114865,model2e,OP0006,FT8
-0.003065165812869164,model1e,OP0006,F6
0.0005344200569090801,model2e,OP0006,F6
0.01645284542636711,model1e,OP0006,F2
0.028622518610561264,model2e,OP0006,F2
0.15265908284038665,model1e,OP0006,AF4
0.20915645224394294,model2e,OP0006,AF4
0.030887823520570144,model1e,OP0006,AF8
0.052509971988039965,model2e,OP0006,AF8
0.10717623489550247,model1e,OP0007,Fp1
0.11940752311921773,model2e,OP0007,Fp1
0.2045480716964901,model1e,OP0007,Fz
0.27969324780844756,model2e,OP0007,Fz
0.07731636728918224,model1e,OP0007,F3
0.11740234684220582,model2e,OP0007,F3
0.24698429483789672,model1e,OP0007,F7
0.34411980618470267,model2e,OP0007,F7
0.08143736542788928,model1e,OP0007,FC5
0.13498377468112926,model2e,OP0007,FC5
0.1723533891016462,model1e,OP0007,FC1
0.23552188205522703,model2e,OP0007,FC1
0.12238141045929639,model1e,OP0007,C3
0.16464434217015556,model2e,OP0007,C3
0.17694667413165718,model1e,OP0007,T7
0.2803571992078465,model2e,OP0007,T7
0.21502507038792476,model1e,OP0007,TP9
0.29047931514099223,model2e,OP0007,TP9
0.09802931704980745,model1e,OP0007,CP5
0.1278337291255354,model2e,OP0007,CP5
0.1666872390685696,model1e,OP0007,CP1
0.23286733428179163,model2e,OP0007,CP1
0.14443212305890368,model1e,OP0007,Pz
0.19956565294005962,model2e,OP0007,Pz
0.14139029941638445,model1e,OP0007,P3
0.17576104641288987,model2e,OP0007,P3
0.1723251813942075,model1e,OP0007,P7
0.21772047812613032,model2e,OP0007,P7
0.2084614520543098,model1e,OP0007,O1
0.276792369548532,model2e,OP0007,O1
0.1977003237956692,model1e,OP0007,Oz
0.27440167357651735,model2e,OP0007,Oz
0.18313791493203513,model1e,OP0007,O2
0.26043242722786175,model2e,OP0007,O2
0.1453651476229931,model1e,OP0007,P4
0.20394659198383025,model2e,OP0007,P4
0.15059472340930516,model1e,OP0007,P8
0.21924352449860357,model2e,OP0007,P8
0.21468407382628923,model1e,OP0007,TP10
0.2901628939452796,model2e,OP0007,TP10
0.08203954572841607,model1e,OP0007,CP6
0.11490310769144414,model2e,OP0007,CP6
0.14602917601400334,model1e,OP0007,CP2
0.2039342653844654,model2e,OP0007,CP2
0.15769159207068278,model1e,OP0007,Cz
0.22228615010124542,model2e,OP0007,Cz
0.11909029091445668,model1e,OP0007,C4
0.1637072524711803,model2e,OP0007,C4
0.1937258499296978,model1e,OP0007,T8
0.24411672350828623,model2e,OP0007,T8
0.2645156907929145,model1e,OP0007,FT10
0.3602110979657594,model2e,OP0007,FT10
0.1929418004334994,model1e,OP0007,FC6
0.24899968213327922,model2e,OP0007,FC6
0.17938693663539743,model1e,OP0007,FC2
0.24377252513997055,model2e,OP0007,FC2
0.10538083655108915,model1e,OP0007,F4
0.1289590963239907,model2e,OP0007,F4
0.20089811553139666,model1e,OP0007,F8
0.26937151385906566,model2e,OP0007,F8
0.10133462390943387,model1e,OP0007,Fp2
0.1328430533540696,model2e,OP0007,Fp2
0.2464218021411273,model1e,OP0007,AF7
0.3448203244230519,model2e,OP0007,AF7
0.031697224496981785,model1e,OP0007,AF3
0.03183942732553423,model2e,OP0007,AF3
0.09387233015628242,model1e,OP0007,AFz
0.10620087347786461,model2e,OP0007,AFz
0.13967801448898004,model1e,OP0007,F1
0.18526376227429645,model2e,OP0007,F1
0.2461842037831462,model1e,OP0007,F5
0.34384034145281717,model2e,OP0007,F5
0.22539085187834448,model1e,OP0007,FT7
0.31441938291146004,model2e,OP0007,FT7
0.08044137777942693,model1e,OP0007,FC3
0.1328394346814691,model2e,OP0007,FC3
0.15714050354429984,model1e,OP0007,FCz
0.21446413632488642,model2e,OP0007,FCz
0.15776852674229777,model1e,OP0007,C1
0.21676618647498222,model2e,OP0007,C1
0.0946036860182646,model1e,OP0007,C5
0.15686449979253733,model2e,OP0007,C5
0.040441572075455595,model1e,OP0007,TP7
0.05496220129288164,model2e,OP0007,TP7
0.13143177378776882,model1e,OP0007,CP3
0.1689732467869101,model2e,OP0007,CP3
0.1492880544982317,model1e,OP0007,P1
0.1954466432691666,model2e,OP0007,P1
0.14145190201779353,model1e,OP0007,P5
0.17615882144667735,model2e,OP0007,P5
0.1919768618537252,model1e,OP0007,PO7
0.23912239070610652,model2e,OP0007,PO7
0.15721289305470362,model1e,OP0007,PO3
0.20247181289092192,model2e,OP0007,PO3
0.1568275011340494,model1e,OP0007,POz
0.21352552666409477,model2e,OP0007,POz
0.15357076480533902,model1e,OP0007,PO4
0.21405740175039592,model2e,OP0007,PO4
0.17866713256179861,model1e,OP0007,PO8
0.24481356129531304,model2e,OP0007,PO8
0.14078971423271275,model1e,OP0007,P6
0.2025062902593,model2e,OP0007,P6
0.14465676805831323,model1e,OP0007,P2
0.203195722538352,model2e,OP0007,P2
0.1493125739496665,model1e,OP0007,CPz
0.20394447571246335,model2e,OP0007,CPz
0.12693614439817172,model1e,OP0007,CP4
0.1844867248044658,model2e,OP0007,CP4
0.13291412144510587,model1e,OP0007,TP8
0.16282664505205793,model2e,OP0007,TP8
0.15438383403871345,model1e,OP0007,C6
0.18856080012555512,model2e,OP0007,C6
0.1458989176629244,model1e,OP0007,C2
0.20138680822827223,model2e,OP0007,C2
0.1151501403197681,model1e,OP0007,FC4
0.15500671663826596,model2e,OP0007,FC4
0.23465211834242572,model1e,OP0007,FT8
0.30273727290704544,model2e,OP0007,FT8
0.17121216058097594,model1e,OP0007,F6
0.2463721431890162,model2e,OP0007,F6
0.1954401600298903,model1e,OP0007,F2
0.25234491968019657,model2e,OP0007,F2
0.15128209184411065,model1e,OP0007,AF4
0.1940242253786281,model2e,OP0007,AF4
0.13013598429150416,model1e,OP0007,AF8
0.18233474129247573,model2e,OP0007,AF8
0.05937635136014334,model1e,OP0008,Fp1
0.07315369541424668,model2e,OP0008,Fp1
0.05750417791524999,model1e,OP0008,Fz
0.051132817082341804,model2e,OP0008,Fz
0.07242056955698849,model1e,OP0008,F3
0.07608854233336211,model2e,OP0008,F3
0.07067526401277811,model1e,OP0008,F7
0.10513735678488799,model2e,OP0008,F7
0.05279668092345432,model1e,OP0008,FT9
0.11464634597745361,model2e,OP0008,FT9
0.09565763088963301,model1e,OP0008,FC5
0.14232871892370738,model2e,OP0008,FC5
