r,model,subject,channel
0.028816722112512815,model2,OP0004,P8
0.0017485545185333183,model1,OP0004,TP10
-0.006001528223405603,model2,OP0004,TP10
0.03417145098243264,model1,OP0004,CP6
0.036032991783684534,model2,OP0004,CP6
0.04001005235074661,model1,OP0004,CP2
0.06391741882023037,model2,OP0004,CP2
0.03167151111129144,model1,OP0004,Cz
0.04851940611605561,model2,OP0004,Cz
0.04103617324565499,model1,OP0004,C4
0.06189086186315411,model2,OP0004,C4
0.10340394817890214,model1,OP0004,T8
0.11584705246826106,model2,OP0004,T8
0.07944310460970694,model1,OP0004,FT10
0.08068591325132381,model2,OP0004,FT10
0.050773709268489745,model1,OP0004,FC6
0.04783035058959551,model2,OP0004,FC6
0.041619730375521885,model1,OP0004,FC2
0.052419436517393635,model2,OP0004,FC2
0.045903259747707766,model1,OP0004,F4
0.05268256528557803,model2,OP0004,F4
0.06241795172155959,model1,OP0004,F8
0.06256733696759856,model2,OP0004,F8
0.047452524058138934,model1,OP0004,Fp2
0.051281241599711855,model2,OP0004,Fp2
0.04291004359954472,model1,OP0004,AF7
0.052897398425624055,model2,OP0004,AF7
0.045832402190832656,model1,OP0004,AF3
0.06668907211588788,model2,OP0004,AF3
0.04561336162787734,model1,OP0004,AFz
0.06131432343027804,model2,OP0004,AFz
0.04351727489829112,model1,OP0004,F1
0.060739760644584216,model2,OP0004,F1
0.03961516760368591,model1,OP0004,F5
0.06134652157600687,model2,OP0004,F5
0.04776242173623004,model1,OP0004,FT7
0.049395054636526964,model2,OP0004,FT7
0.040787690557210994,model1,OP0004,FC3
0.06656408660892058,model2,OP0004,FC3
0.041329557460516454,model1,OP0004,FCz
0.05206343868849869,model2,OP0004,FCz
0.031981849808908655,model1,OP0004,C1
0.05370768127826388,model2,OP0004,C1
0.023984347313036457,model1,OP0004,C5
0.04192482729609419,model2,OP0004,C5
0.009153677718757925,model1,OP0004,TP7
0.015932407423725644,model2,OP0004,TP7
0.021566355242390835,model1,OP0004,CP3
0.030513402058345376,model2,OP0004,CP3
0.040783300573356496,model1,OP0004,P1
0.034641657281410346,model2,OP0004,P1
0.0518485695875134,model1,OP0004,P5
0.04179058189061674,model2,OP0004,P5
0.05264117955139763,model1,OP0004,PO7
0.043224151212439756,model2,OP0004,PO7
0.06160946344480435,model1,OP0004,PO3
0.05042785731734729,model2,OP0004,PO3
0.058287434297641494,model1,OP0004,POz
0.05500836230980206,model2,OP0004,POz
0.056428373911765,model1,OP0004,PO4
0.04807421299258776,model2,OP0004,PO4
0.05840155851919815,model1,OP0004,PO8
0.045424154023396945,model2,OP0004,PO8
0.0472592971838218,model1,OP0004,P6
0.03986930061108213,model2,OP0004,P6
0.04731308498279985,model1,OP0004,P2
0.052320435793498085,model2,OP0004,P2
0.028018353700775427,model1,OP0004,CPz
0.04713445293387066,model2,OP0004,CPz
0.03774036685820079,model1,OP0004,CP4
0.05587704839967037,model2,OP0004,CP4
0.021934616649926526,model1,OP0004,TP8
0.009116203409653,model2,OP0004,TP8
0.04727751836475352,model1,OP0004,C6
0.05262043151637622,model2,OP0004,C6
0.033727807412314834,model1,OP0004,C2
0.0554668992234133,model2,OP0004,C2
0.046810723517551174,model1,OP0004,FC4
0.06217594055720481,model2,OP0004,FC4
0.05824846979691449,model1,OP0004,FT8
0.05312357640754211,model2,OP0004,FT8
0.050223779714875176,model1,OP0004,F6
0.05821580673794821,model2,OP0004,F6
0.04172912281790467,model1,OP0004,F2
0.05093769820361769,model2,OP0004,F2
0.04898155211634507,model1,OP0004,AF4
0.05925793912722678,model2,OP0004,AF4
0.053740652646385376,model1,OP0004,AF8
0.050221040726463585,model2,OP0004,AF8
0.01594728644631588,model1,OP0005,Fp1
0.0070940343336383955,model2,OP0005,Fp1
0.019860133992447654,model1,OP0005,Fz
0.00046046869302528094,model2,OP0005,Fz
0.020340836358949593,model1,OP0005,F3
-0.0009414276077873892,model2,OP0005,F3
0.06059861819955962,model1,OP0005,F7
0.06605565400616319,model2,OP0005,F7
0.1111601674606518,model1,OP0005,FT9
0.13510564716079537,model2,OP0005,FT9
0.03977754669756584,model1,OP0005,FC5
0.04908471433349109,model2,OP0005,FC5
0.05887271066270633,model1,OP0005,FC1
0.02996284485225367,model2,OP0005,FC1
0.07262565323606636,model1,OP0005,C3
0.05281116045552381,model2,OP0005,C3
0.09829159557309095,model1,OP0005,T7
0.11392950312069725,model2,OP0005,T7
0.0709211020646788,model1,OP0005,TP9
0.06252606500643516,model2,OP0005,TP9
0.06521667140269694,model1,OP0005,CP5
0.04964057905622176,model2,OP0005,CP5
0.13338126413103726,model1,OP0005,CP1
0.12633719718991057,model2,OP0005,CP1
0.16285201338238445,model1,OP0005,Pz
0.16559131949265216,model2,OP0005,Pz
0.15315994080894013,model1,OP0005,P3
0.1450775435890335,model2,OP0005,P3
0.1175236616256465,model1,OP0005,P7
0.11252607643904787,model2,OP0005,P7
0.16638690874438286,model1,OP0005,O1
0.19095321689564643,model2,OP0005,O1
0.1770069658215154,model1,OP0005,Oz
0.22166177202224915,model2,OP0005,Oz
0.17649701900283282,model1,OP0005,O2
0.22124147741927477,model2,OP0005,O2
0.15596798119333902,model1,OP0005,P4
0.17119628828711306,model2,OP0005,P4
0.11241062199135493,model1,OP0005,P8
0.14253238923694964,model2,OP0005,P8
0.07186229940965382,model1,OP0005,TP10
0.06332327575686378,model2,OP0005,TP10
0.0420096801769237,model1,OP0005,CP6
0.057460489840350494,model2,OP0005,CP6
0.12075362920045374,model1,OP0005,CP2
0.12070779601255612,model2,OP0005,CP2
0.10355885780428789,model1,OP0005,Cz
0.09176514017253451,model2,OP0005,Cz
0.05601277972197311,model1,OP0005,C4
0.04734151302999782,model2,OP0005,C4
0.07547562975489498,model1,OP0005,T8
0.11746910521656453,model2,OP0005,T8
0.1575592113172151,model1,OP0005,FT10
0.191799477732647,model2,OP0005,FT10
0.044069373979027035,model1,OP0005,FC6
0.07343915354253579,model2,OP0005,FC6
0.045776277059979595,model1,OP0005,FC2
0.026459194902313722,model2,OP0005,FC2
-0.0064664438040909185,model1,OP0005,F4
-0.010671347192511392,model2,OP0005,F4
0.1497162501134882,model1,OP0005,F8
0.20813508834144537,model2,OP0005,F8
0.01753064660080003,model1,OP0005,Fp2
0.031270994962585986,model2,OP0005,Fp2
0.037061388117633536,model1,OP0005,AF7
0.02344750238386336,model2,OP0005,AF7
0.009322504080287434,model1,OP0005,AF3
-0.0024687455361284538,model2,OP0005,AF3
0.015139034728840562,model1,OP0005,AFz
0.002466782535518278,model2,OP0005,AFz
0.020502998575352684,model1,OP0005,F1
-0.0008859900609533724,model2,OP0005,F1
0.023914915908417347,model1,OP0005,F5
0.02613175392089793,model2,OP0005,F5
0.038332174498304644,model1,OP0005,FC3
0.012619438965735365,model2,OP0005,FC3
0.06863860671874562,model1,OP0005,FCz
0.05191658242793966,model2,OP0005,FCz
0.09961179196758778,model1,OP0005,C1
0.08169620072174637,model2,OP0005,C1
0.04701883780851845,model1,OP0005,C5
0.04725611678661691,model2,OP0005,C5
0.028377020404287266,model1,OP0005,TP7
0.02667897146370863,model2,OP0005,TP7
0.11853901450496929,model1,OP0005,CP3
0.09882951960815729,model2,OP0005,CP3
0.16871656618956302,model1,OP0005,P1
0.18095422505523842,model2,OP0005,P1
0.13958440570163164,model1,OP0005,P5
0.1329078524686462,model2,OP0005,P5
0.15152007357449904,model1,OP0005,PO7
0.1629436013505022,model2,OP0005,PO7
0.17952680350518976,model1,OP0005,PO3
0.1883391346321927,model2,OP0005,PO3
0.18307237242786792,model1,OP0005,POz
0.20509906749566942,model2,OP0005,POz
0.17780677739705114,model1,OP0005,PO4
0.2221757010544389,model2,OP0005,PO4
0.1374255150458616,model1,OP0005,PO8
0.17671306830999553,model2,OP0005,PO8
0.14371733841323334,model1,OP0005,P6
0.16070300027448192,model2,OP0005,P6
0.16764572603033248,model1,OP0005,P2
0.1745730590057706,model2,OP0005,P2
0.14906692775718183,model1,OP0005,CPz
0.14484636110609117,model2,OP0005,CPz
0.09313506758600566,model1,OP0005,CP4
0.09077471599299561,model2,OP0005,CP4
0.033587280307779084,model1,OP0005,TP8
0.05273842520421744,model2,OP0005,TP8
0.034397798028410365,model1,OP0005,C6
0.0596589453337391,model2,OP0005,C6
0.0918312102309341,model1,OP0005,C2
0.08088421863212655,model2,OP0005,C2
0.017561675460716283,model1,OP0005,FC4
0.017066844016026258,model2,OP0005,FC4
0.07681211252478463,model1,OP0005,FT8
0.12266163588158893,model2,OP0005,FT8
0.018492474303263853,model1,OP0005,F6
0.033654227104039154,model2,OP0005,F6
0.014175452320890573,model1,OP0005,F2
-0.005306773384714021,model2,OP0005,F2
-0.0005472619166127544,model1,OP0005,AF4
0.0019120864456169517,model2,OP0005,AF4
0.06675232687164638,model1,OP0005,AF8
0.06524752533982439,model2,OP0005,AF8
0.07554656773751588,model1,OP0006,Fp1
0.09404317867110629,model2,OP0006,Fp1
0.08133209085933893,model1,OP0006,Fz
0.09410548614327109,model2,OP0006,Fz
0.07386174575326614,model1,OP0006,F3
0.08583941741826816,model2,OP0006,F3
0.045693084428592275,model1,OP0006,F7
0.06728310639696539,model2,OP0006,F7
0.0768261914062347,model1,OP0006,FT9
0.0993437513856413,model2,OP0006,FT9
0.02423983940785348,model1,OP0006,FC5
0.01784649843357021,model2,OP0006,FC5
0.013436034642474993,model1,OP0006,FC1
0.014658377084080881,model2,OP0006,FC1
0.041448462396165446,model1,OP0006,C3
0.04973195311248838,model2,OP0006,C3
0.05165696926602784,model1,OP0006,T7
0.06707214882941047,model2,OP0006,T7
0.13266216579811368,model1,OP0006,TP9
0.17262299702711167,model2,OP0006,TP9
0.02882394483780403,model1,OP0006,CP5
0.0290849097455365,model2,OP0006,CP5
0.043541792627982155,model1,OP0006,CP1
0.04504452292278179,model2,OP0006,CP1
0.013476658845524285,model1,OP0006,Pz
-0.0015996279115967637,model2,OP0006,Pz
0.02699377048553754,model1,OP0006,P3
0.012377000783956447,model2,OP0006,P3
0.03299367992312778,model1,OP0006,P7
0.03891103651566574,model2,OP0006,P7
0.035114266108297605,model1,OP0006,O1
0.014848788964481994,model2,OP0006,O1
0.03975806828651402,model1,OP0006,Oz
0.026070574084540783,model2,OP0006,Oz
0.0049957892363605705,model1,OP0006,O2
-0.02175979939044487,model2,OP0006,O2
0.009576918793853677,model1,OP0006,P4
-0.013210061096417588,model2,OP0006,P4
0.02224290172775158,model1,OP0006,P8
0.009211939058339088,model2,OP0006,P8
0.13247661763806803,model1,OP0006,TP10
0.1725049619577004,model2,OP0006,TP10
0.07186239993071689,model1,OP0006,CP6
0.0776922425620329,model2,OP0006,CP6
0.014278200779446344,model1,OP0006,CP2
0.0054132982997730115,model2,OP0006,CP2
0.026494578749964286,model1,OP0006,Cz
0.04469662956072664,model2,OP0006,Cz
0.12149556508289835,model1,OP0006,C4
0.1426250192317519,model2,OP0006,C4
0.14267443364423443,model1,OP0006,T8
0.1848879854798093,model2,OP0006,T8
0.12981960820544047,model1,OP0006,FT10
0.15606273037003157,model2,OP0006,FT10
0.07675259871782349,model1,OP0006,FC6
0.07410007232551846,model2,OP0006,FC6
0.04205295621732579,model1,OP0006,FC2
0.050954268375420074,model2,OP0006,FC2
0.0661763776146964,model1,OP0006,F4
0.07371524344649209,model2,OP0006,F4
0.00023095103865386257,model1,OP0006,F8
0.004930131280493332,model2,OP0006,F8
0.059367375360657886,model1,OP0006,Fp2
0.07616404137706193,model2,OP0006,Fp2
0.06465735845484144,model1,OP0006,AF7
0.08584016585782134,model2,OP0006,AF7
0.1907559388181807,model1,OP0006,AF3
0.2303620972440715,model2,OP0006,AF3
0.0717599606807835,model1,OP0006,AFz
0.07318488131462503,model2,OP0006,AFz
-0.005462402206176226,model1,OP0006,F1
-0.01956924381142081,model2,OP0006,F1
0.03637354193492071,model1,OP0006,F5
0.04255927815755306,model2,OP0006,F5
0.02610245870115789,model1,OP0006,FT7
0.039628352832139155,model2,OP0006,FT7
0.12501847647925388,model1,OP0006,FC3
0.16369433357466695,model2,OP0006,FC3
0.11158148012499222,model1,OP0006,FCz
0.15171089647745067,model2,OP0006,FCz
0.04451094409657424,model1,OP0006,C1
0.061344609035468595,model2,OP0006,C1
0.042204587556073085,model1,OP0006,C5
0.058220998668004724,model2,OP0006,C5
0.09815539991571773,model1,OP0006,TP7
0.12046625878743006,model2,OP0006,TP7
0.03798555571743907,model1,OP0006,CP3
0.04066141988883272,model2,OP0006,CP3
0.026368019590306758,model1,OP0006,P1
0.011848787026494442,model2,OP0006,P1
0.027815893074271434,model1,OP0006,P5
0.01460596943022636,model2,OP0006,P5
0.05202917277051834,model1,OP0006,PO7
0.03521852644637967,model2,OP0006,PO7
0.02156448082586917,model1,OP0006,PO3
-0.0016269795515928324,model2,OP0006,PO3
0.019749622835220578,model1,OP0006,POz
-0.0038293052282112865,model2,OP0006,POz
0.004451283345169879,model1,OP0006,PO4
-0.022498240944048963,model2,OP0006,PO4
-0.0013484954217325117,model1,OP0006,PO8
-0.024694397984867566,model2,OP0006,PO8
0.0024976762458268882,model1,OP0006,P6
-0.020657995069692823,model2,OP0006,P6
0.012936375516943679,model1,OP0006,P2
-0.005627595039422021,model2,OP0006,P2
0.009445666536569258,model1,OP0006,CPz
0.009295354466649482,model2,OP0006,CPz
0.057180872399108476,model1,OP0006,CP4
0.05973930888078671,model2,OP0006,CP4
0.07855686113572655,model1,OP0006,TP8
0.09166567703930581,model2,OP0006,TP8
0.12552795498813954,model1,OP0006,C6
0.12586337890731075,model2,OP0006,C6
0.0662496153692669,model1,OP0006,C2
0.07689466006984146,model2,OP0006,C2
0.07830602374527107,model1,OP0006,FC4
0.0885588534307392,model2,OP0006,FC4
0.09116014948194409,model1,OP0006,FT8
0.11100100191027297,model2,OP0006,FT8
0.010617256546469037,model1,OP0006,F6
0.009565959223329862,model2,OP0006,F6
0.024649880123051214,model1,OP0006,F2
0.033179423876157146,model2,OP0006,F2
0.15410560840200116,model1,OP0006,AF4
0.20519901463075502,model2,OP0006,AF4
0.031788995510882205,model1,OP0006,AF8
0.049617771602436224,model2,OP0006,AF8
0.13560638980992493,model1,OP0007,Fp1
0.14113127812171886,model2,OP0007,Fp1
0.19623451733296376,model1,OP0007,Fz
0.2768770025779441,model2,OP0007,Fz
0.09967774024828088,model1,OP0007,F3
0.13207543472218677,model2,OP0007,F3
0.24381365355266568,model1,OP0007,F7
0.3472816232904185,model2,OP0007,F7
0.0898704155854122,model1,OP0007,FC5
0.1399193844736921,model2,OP0007,FC5
0.17302830949350087,model1,OP0007,FC1
0.2370793396804596,model2,OP0007,FC1
0.13972267138729602,model1,OP0007,C3
0.18014283190817437,model2,OP0007,C3
0.1652956033111549,model1,OP0007,T7
0.2729869067874136,model2,OP0007,T7
0.21710947400511657,model1,OP0007,TP9
0.2908937495758903,model2,OP0007,TP9
0.11993928456969571,model1,OP0007,CP5
0.14815301535515343,model2,OP0007,CP5
0.17568546739922586,model1,OP0007,CP1
0.2417898628033857,model2,OP0007,CP1
0.1604407452192214,model1,OP0007,Pz
0.2134627020927328,model2,OP0007,Pz
0.1539875100234291,model1,OP0007,P3
0.18731738451640215,model2,OP0007,P3
0.1756269139014055,model1,OP0007,P7
0.21999459714769531,model2,OP0007,P7
0.20767232785086479,model1,OP0007,O1
0.2769634187571306,model2,OP0007,O1
0.2011089799934322,model1,OP0007,Oz
0.277964289765085,model2,OP0007,Oz
0.18695722640618584,model1,OP0007,O2
0.2633022357586608,model2,OP0007,O2
0.1616517977433791,model1,OP0007,P4
0.21691170795259787,model2,OP0007,P4
0.1684031229795465,model1,OP0007,P8
0.23144006421357155,model2,OP0007,P8
0.21674377055777566,model1,OP0007,TP10
0.2905708897101679,model2,OP0007,TP10
0.12311428467060648,model1,OP0007,CP6
0.1432538355437834,model2,OP0007,CP6
0.16302424913295452,model1,OP0007,CP2
0.2189514065897332,model2,OP0007,CP2
0.17019346537300536,model1,OP0007,Cz
0.23332388080929448,model2,OP0007,Cz
0.14418019036751786,model1,OP0007,C4
0.18218615683589165,model2,OP0007,C4
0.20110056601816378,model1,OP0007,T8
0.2500191973251141,model2,OP0007,T8
0.2540780376089638,model1,OP0007,FT10
0.3553296062854678,model2,OP0007,FT10
0.2013735384334545,model1,OP0007,FC6
0.2538423774381661,model2,OP0007,FC6
0.18598087187708598,model1,OP0007,FC2
0.24997398773688767,model2,OP0007,FC2
0.12551391510069765,model1,OP0007,F4
0.14253331681438206,model2,OP0007,F4
0.20991839228112147,model1,OP0007,F8
0.2798327785652137,model2,OP0007,F8
0.13181256600797636,model1,OP0007,Fp2
0.15750172702604875,model2,OP0007,Fp2
0.24322475732718885,model1,OP0007,AF7
0.3478100017945695,model2,OP0007,AF7
0.03054737846577705,model1,OP0007,AF3
0.03168800631090343,model2,OP0007,AF3
0.0900981357197925,model1,OP0007,AFz
0.1039091454916368,model2,OP0007,AFz
0.16960914638661725,model1,OP0007,F1
0.20429203833922546,model2,OP0007,F1
0.24316569031067178,model1,OP0007,F5
0.3471733036970426,model2,OP0007,F5
0.20587755577186656,model1,OP0007,FT7
0.3044876158909444,model2,OP0007,FT7
0.08937983386914759,model1,OP0007,FC3
0.13819376069136552,model2,OP0007,FC3
0.18249232556452716,model1,OP0007,FCz
0.23289325990361825,model2,OP0007,FCz
0.16761846084301174,model1,OP0007,C1
0.22577177348319416,model2,OP0007,C1
0.10304631345156644,model1,OP0007,C5
0.16644915540662128,model2,OP0007,C5
0.046795607768513325,model1,OP0007,TP7
0.06300314071584168,model2,OP0007,TP7
0.1548826728345185,model1,OP0007,CP3
0.18956334208622796,model2,OP0007,CP3
0.17020657990555066,model1,OP0007,P1
0.21330727439584257,model2,OP0007,P1
0.15407820990552235,model1,OP0007,P5
0.18772980599817812,model2,OP0007,P5
0.19409906649614306,model1,OP0007,PO7
0.24186112073892466,model2,OP0007,PO7
0.16861468855443937,model1,OP0007,PO3
0.21196838250405897,model2,OP0007,PO3
0.1707884512906159,model1,OP0007,POz
0.22510127249782969,model2,OP0007,POz
0.16927055968859064,model1,OP0007,PO4
0.22670690619969022,model2,OP0007,PO4
0.1853164953432353,model1,OP0007,PO8
0.25055244367692386,model2,OP0007,PO8
0.16047175698208882,model1,OP0007,P6
0.21762588165328126,model2,OP0007,P6
0.1605198890375692,model1,OP0007,P2
0.21588030283659174,model2,OP0007,P2
0.175351563466635,model1,OP0007,CPz
0.22451363824328008,model2,OP0007,CPz
0.15032657071951191,model1,OP0007,CP4
0.20352309776155036,model2,OP0007,CP4
0.16654226396931224,model1,OP0007,TP8
0.18767884357393974,model2,OP0007,TP8
0.18643211302360474,model1,OP0007,C6
0.21081481312766936,model2,OP0007,C6
0.1666477473996385,model1,OP0007,C2
0.218570780762506,model2,OP0007,C2
0.13622907055024006,model1,OP0007,FC4
0.1701618023910767,model2,OP0007,FC4
0.2369104687932813,model1,OP0007,FT8
0.3058481984179715,model2,OP0007,FT8
0.15306866187884072,model1,OP0007,F6
0.23306877473774096,model2,OP0007,F6
0.19782473068736423,model1,OP0007,F2
0.25657843931787067,model2,OP0007,F2
0.1779103518591602,model1,OP0007,AF4
0.21410388491412727,model2,OP0007,AF4
0.17174005229238234,model1,OP0007,AF8
0.207872625132493,model2,OP0007,AF8
0.06906237562026986,model1,OP0008,Fp1
0.07322842498466463,model2,OP0008,Fp1
0.07238715083715368,model1,OP0008,Fz
0.060571899956615036,model2,OP0008,Fz
0.08798705119573932,model1,OP0008,F3
0.08602612594014672,model2,OP0008,F3
0.08677634254344133,model1,OP0008,F7
0.11272195099935337,model2,OP0008,F7
0.16063935986457692,model1,OP0008,FT9
0.19242856065475503,model2,OP0008,FT9
0.1313699799931398,model1,OP0008,FC5
0.16292287153888932,model2,OP0008,FC5
0.0783912814936751,model1,OP0008,FC1
0.07461093706889702,model2,OP0008,FC1
0.09785624751775049,model1,OP0008,C3
0.10077842730438742,model2,OP0008,C3
0.11635831194601308,model1,OP0008,T7
0.12966597052890494,model2,OP0008,T7
0.05900626786779368,model1,OP0008,TP9
0.08034260602670452,model2,OP0008,TP9
0.09953766972090289,model1,OP0008,CP5
0.1069774524955358,model2,OP0008,CP5
0.048612486843464246,model1,OP0008,CP1
0.05687501523170095,model2,OP0008,CP1
0.0543623987065977,model1,OP0008,Pz
0.06286952054078732,model2,OP0008,Pz
0.06905427150896304,model1,OP0008,P3
0.05983548228638283,model2,OP0008,P3
0.041581998447095966,model1,OP0008,P7
0.0566616209587227,model2,OP0008,P7
0.04175259586180824,model1,OP0008,O1
0.05679218976703647,model2,OP0008,O1
0.04177334141541067,model1,OP0008,Oz
0.0635203357759807,model2,OP0008,Oz
0.03431806813199691,model1,OP0008,O2
0.058885047911738736,model2,OP0008,O2
0.041236390464962566,model1,OP0008,P4
0.06576374988079392,model2,OP0008,P4
0.02890558765124442,model1,OP0008,P8
0.06483828995454612,model2,OP0008,P8
0.060968425617963756,model1,OP0008,TP10
0.08205072549244177,model2,OP0008,TP10
0.10096278665206333,model1,OP0008,CP6
0.11728551000719659,model2,OP0008,CP6
