subject,model,channel,r_value,p_value,best_alpha
OP0003,model2,Oz,0.2033405126434865,0.0,1438.4498882876599
OP0003,model2,O2,0.15115968212706918,0.0,1438.4498882876599
OP0003,model2,P4,0.08521589628947082,0.0,1438.4498882876599
OP0003,model2,P8,0.11062639794513386,0.0,1438.4498882876599
OP0003,model2,TP10,0.0778153635962226,0.0,1438.4498882876599
OP0003,model2,CP6,0.07736810346319534,0.0,1438.4498882876599
OP0003,model2,CP2,0.09635237916496604,0.0,1438.4498882876599
OP0003,model2,Cz,0.10790383792899076,0.0,1438.4498882876599
OP0003,model2,C4,0.1361386033216031,0.0,1438.4498882876599
OP0003,model2,FT10,0.4251692579178481,0.0,1438.4498882876599
OP0003,model2,FC6,0.2276806367959065,0.0,1438.4498882876599
OP0003,model2,FC2,0.12015986012923915,0.0,1438.4498882876599
OP0003,model2,F4,0.22734686642918994,0.0,1438.4498882876599
OP0003,model2,F8,0.3094472790326573,0.0,1438.4498882876599
OP0003,model2,Fp2,0.31453279716437965,0.0,1438.4498882876599
OP0003,model2,AF7,0.3061478036160417,0.0,1438.4498882876599
OP0003,model2,AF3,0.2712728216188639,0.0,1438.4498882876599
OP0003,model2,AFz,0.26825816697256194,0.0,1438.4498882876599
OP0003,model2,F1,0.21725598604962484,0.0,1438.4498882876599
OP0003,model2,F5,0.2247820334945584,0.0,1438.4498882876599
OP0003,model2,FT7,0.3353081274961575,0.0,1438.4498882876599
OP0003,model2,FC3,0.1545754488278162,0.0,1438.4498882876599
OP0003,model2,FCz,0.1397875166428076,0.0,1438.4498882876599
OP0003,model2,C1,0.11658259840087852,0.0,1438.4498882876599
OP0003,model2,C5,0.16504259680949787,0.0,1438.4498882876599
OP0003,model2,TP7,0.09107320353749407,0.0,1438.4498882876599
OP0003,model2,CP3,0.09724411549151568,0.0,1438.4498882876599
OP0003,model2,P1,0.0901148052054218,0.0,1438.4498882876599
OP0003,model2,P5,0.09537289569180883,0.0,1438.4498882876599
OP0003,model2,PO7,0.14882516643398772,0.0,1438.4498882876599
OP0003,model2,PO3,0.0863318257410227,0.0,1438.4498882876599
OP0003,model2,POz,0.07009651236117026,0.0,1438.4498882876599
OP0003,model2,PO4,0.07437655748412247,0.0,1438.4498882876599
OP0003,model2,PO8,0.122678870145252,0.0,1438.4498882876599
OP0003,model2,P6,0.09957596336753098,0.0,1438.4498882876599
OP0003,model2,P2,0.08821098387128161,0.0,1438.4498882876599
OP0003,model2,CPz,0.111325030283012,0.0,1438.4498882876599
OP0003,model2,CP4,0.10621232423612814,0.0,1438.4498882876599
OP0003,model2,TP8,0.07537444703742548,0.0,1438.4498882876599
OP0003,model2,C6,0.18863902372608424,0.0,1438.4498882876599
OP0003,model2,C2,0.12700387023171955,0.0,1438.4498882876599
OP0003,model2,FC4,0.19353594252205328,0.0,1438.4498882876599
OP0003,model2,FT8,0.3592111618911684,0.0,1438.4498882876599
OP0003,model2,F6,0.21917689588177766,0.0,1438.4498882876599
OP0003,model2,F2,0.14095737687890034,0.0,1438.4498882876599
OP0003,model2,AF4,0.2931387159439388,0.0,1438.4498882876599
OP0003,model2,AF8,0.33086065413608073,0.0,1438.4498882876599
OP0003,model2e,Fp1,0.08948409494812305,0.0,206.913808111479
OP0003,model2e,Fz,0.011163040305962959,0.05000000000000005,206.913808111479
OP0003,model2e,F3,0.03931864774232145,0.0,206.913808111479
OP0003,model2e,F7,0.04529831025897031,0.0,206.913808111479
OP0003,model2e,FT9,0.11299780338177375,0.0,206.913808111479
OP0003,model2e,FC1,0.01130717792286742,0.040000000000000036,206.913808111479
OP0003,model2e,C3,0.017178254736208102,0.0,206.913808111479
OP0003,model2e,T7,0.04678247470803742,0.0,206.913808111479
OP0003,model2e,TP9,0.07501995423843869,0.0,206.913808111479
OP0003,model2e,CP5,0.05505632543204343,0.0,206.913808111479
OP0003,model2e,CP1,0.012676767768576224,0.030000000000000027,206.913808111479
OP0003,model2e,Pz,0.018229570322470173,0.0,206.913808111479
OP0003,model2e,P3,0.04922814307488624,0.0,206.913808111479
OP0003,model2e,P7,0.11740449644467138,0.0,206.913808111479
OP0003,model2e,O1,0.06191406703337801,0.0,206.913808111479
OP0003,model2e,Oz,0.13497054706723985,0.0,206.913808111479
OP0003,model2e,O2,0.0705828793865576,0.0,206.913808111479
OP0003,model2e,P4,0.046106471376369536,0.0,206.913808111479
OP0003,model2e,P8,0.07793863645550342,0.0,206.913808111479
OP0003,model2e,TP10,0.0784198317764887,0.0,206.913808111479
OP0003,model2e,CP6,0.048723159711586285,0.0,206.913808111479
OP0003,model2e,CP2,0.031032605945895825,0.0,206.913808111479
OP0003,model2e,Cz,0.023079325845883302,0.0,206.913808111479
OP0003,model2e,C4,0.00951038469798914,0.040000000000000036,206.913808111479
OP0003,model2e,FT10,0.11787395872708632,0.0,206.913808111479
OP0003,model2e,FC6,0.028106106964286472,0.0,206.913808111479
OP0003,model2e,FC2,0.036531888605829066,0.0,206.913808111479
OP0003,model2e,F4,0.02586792727332604,0.0,206.913808111479
OP0003,model2e,F8,0.06700514269529441,0.0,206.913808111479
OP0003,model2e,Fp2,0.053005452816786126,0.0,206.913808111479
OP0003,model2e,AF7,0.05733972486250751,0.0,206.913808111479
OP0003,model2e,AF3,0.02688911264449339,0.0,206.913808111479
OP0003,model2e,AFz,0.03970110098462419,0.0,206.913808111479
OP0003,model2e,F1,0.027301217756692205,0.0,206.913808111479
OP0003,model2e,F5,0.0411168728394227,0.0,206.913808111479
OP0003,model2e,FT7,0.08027413379649202,0.0,206.913808111479
OP0003,model2e,FC3,0.03094327709136813,0.0,206.913808111479
OP0003,model2e,FCz,0.015596075780495954,0.0,206.913808111479
OP0003,model2e,C1,0.03431290345614845,0.0,206.913808111479
OP0003,model2e,C5,0.05359918280678797,0.0,206.913808111479
OP0003,model2e,TP7,0.07918984827289058,0.0,206.913808111479
OP0003,model2e,CP3,0.033347879637980936,0.0,206.913808111479
OP0003,model2e,P1,0.04711005756022541,0.0,206.913808111479
OP0003,model2e,P5,0.06431608415247099,0.0,206.913808111479
OP0003,model2e,PO7,0.08331868602876104,0.0,206.913808111479
OP0003,model2e,PO3,0.051404881087735096,0.0,206.913808111479
OP0003,model2e,POz,0.02296645480965504,0.0,206.913808111479
OP0003,model2e,PO4,0.04111147802991807,0.0,206.913808111479
OP0003,model2e,PO8,0.07115431283306019,0.0,206.913808111479
OP0003,model2e,P6,0.07104263057051859,0.0,206.913808111479
OP0003,model2e,P2,0.02339267881865521,0.0,206.913808111479
OP0003,model2e,CPz,0.02650634755982623,0.0,206.913808111479
OP0003,model2e,CP4,0.015571748216283647,0.0,206.913808111479
OP0003,model2e,TP8,0.048932772333772835,0.0,206.913808111479
OP0003,model2e,C6,0.0239920822558491,0.0,206.913808111479
OP0003,model2e,C2,0.02066556319088629,0.0,206.913808111479
OP0003,model2e,FC4,0.01769766033835213,0.0,206.913808111479
OP0003,model2e,FT8,0.06037341659839954,0.0,206.913808111479
OP0003,model2e,F6,0.030532479869700323,0.0,206.913808111479
OP0003,model2e,F2,0.021937556882567925,0.0,206.913808111479
OP0003,model2e,AF4,0.04170399014100206,0.0,206.913808111479
OP0003,model2e,AF8,0.06982099282913745,0.0,206.913808111479
OP0003,model3,Fp1,0.429387513189128,0.0,545.5594781168513
OP0003,model3,Fz,0.18009721470807674,0.0,545.5594781168513
OP0003,model3,F3,0.22453866965280966,0.0,545.5594781168513
OP0003,model3,F7,0.2287420778184721,0.0,545.5594781168513
OP0003,model3,FT9,0.4711890918238997,0.0,545.5594781168513
OP0003,model3,FC1,0.18880252102749245,0.0,545.5594781168513
OP0003,model3,C3,0.13756345749932694,0.0,545.5594781168513
OP0003,model3,T7,0.13078639807210676,0.0,545.5594781168513
OP0003,model3,TP9,0.058778860071214835,0.0,545.5594781168513
OP0003,model3,CP5,0.11066066375693637,0.0,545.5594781168513
OP0003,model3,CP1,0.09796042988257483,0.0,545.5594781168513
OP0003,model3,Pz,0.0899335575573679,0.0,545.5594781168513
OP0003,model3,P3,0.08647514183571127,0.0,545.5594781168513
OP0003,model3,P7,0.16926231721008222,0.0,545.5594781168513
OP0003,model3,O1,0.12267436002457015,0.0,545.5594781168513
OP0003,model3,Oz,0.18683837042006668,0.0,545.5594781168513
OP0003,model3,O2,0.14706407031059224,0.0,545.5594781168513
OP0003,model3,P4,0.0800964016121481,0.0,545.5594781168513
OP0003,model3,P8,0.0973066815345984,0.0,545.5594781168513
OP0003,model3,TP10,0.06221623494152625,0.0,545.5594781168513
OP0003,model3,CP6,0.07421355578522337,0.0,545.5594781168513
OP0003,model3,CP2,0.0950590559988509,0.0,545.5594781168513
OP0003,model3,Cz,0.10831745361058884,0.0,545.5594781168513
OP0003,model3,C4,0.13886644714396168,0.0,545.5594781168513
OP0003,model3,FT10,0.42525563582665815,0.0,545.5594781168513
OP0003,model3,FC6,0.2311723428187085,0.0,545.5594781168513
OP0003,model3,FC2,0.11940707893722904,0.0,545.5594781168513
OP0003,model3,F4,0.23026413594480016,0.0,545.5594781168513
OP0003,model3,F8,0.3122205010611574,0.0,545.5594781168513
OP0003,model3,Fp2,0.31769836819514913,0.0,545.5594781168513
OP0003,model3,AF7,0.30860691235887244,0.0,545.5594781168513
OP0003,model3,AF3,0.2747018188503537,0.0,545.5594781168513
OP0003,model3,AFz,0.27066185924076336,0.0,545.5594781168513
OP0003,model3,F1,0.2182951183608169,0.0,545.5594781168513
OP0003,model3,F5,0.2255394225233761,0.0,545.5594781168513
OP0003,model3,FT7,0.33689541718487204,0.0,545.5594781168513
OP0003,model3,FC3,0.15527389362520194,0.0,545.5594781168513
OP0003,model3,FCz,0.13919311478832272,0.0,545.5594781168513
OP0003,model3,C1,0.11655634081682968,0.0,545.5594781168513
OP0003,model3,C5,0.16291008874900376,0.0,545.5594781168513
OP0003,model3,TP7,0.07704071211846536,0.0,545.5594781168513
OP0003,model3,CP3,0.0926716014049265,0.0,545.5594781168513
OP0003,model3,P1,0.08496889934933585,0.0,545.5594781168513
OP0003,model3,P5,0.08866443364589438,0.0,545.5594781168513
OP0003,model3,PO7,0.14298609422267378,0.0,545.5594781168513
OP0003,model3,PO3,0.07712476565481635,0.0,545.5594781168513
OP0003,model3,POz,0.0638558171620732,0.0,545.5594781168513
OP0003,model3,PO4,0.0643382486681994,0.0,545.5594781168513
OP0003,model3,PO8,0.1132854724375644,0.0,545.5594781168513
OP0003,model3,P6,0.09242806986204133,0.0,545.5594781168513
OP0003,model3,P2,0.08190447610280371,0.0,545.5594781168513
OP0003,model3,CPz,0.11236372486163372,0.0,545.5594781168513
OP0003,model3,CP4,0.10942043062606492,0.0,545.5594781168513
OP0003,model3,TP8,0.07164297430357344,0.0,545.5594781168513
OP0003,model3,C6,0.19179461474069912,0.0,545.5594781168513
OP0003,model3,C2,0.12781985275858054,0.0,545.5594781168513
OP0003,model3,FC4,0.19475509583188835,0.0,545.5594781168513
OP0003,model3,FT8,0.3607472263817707,0.0,545.5594781168513
OP0003,model3,F6,0.22254846859464827,0.0,545.5594781168513
OP0003,model3,F2,0.14282453637813713,0.0,545.5594781168513
OP0003,model3,AF4,0.2952001968985807,0.0,545.5594781168513
OP0003,model3,AF8,0.3317553508561041,0.0,545.5594781168513
OP0003,model3e,Fp1,0.06144460683721106,0.0,206.913808111479
OP0003,model3e,Fz,-0.007371090562384117,0.93,206.913808111479
OP0003,model3e,F3,0.01586253651711085,0.0,206.913808111479
OP0003,model3e,F7,0.021222651873736068,0.0,206.913808111479
OP0003,model3e,FT9,0.08114051602686581,0.0,206.913808111479
OP0003,model3e,FC1,-0.01270730512080279,0.99,206.913808111479
OP0003,model3e,C3,0.003139646543081759,0.56,206.913808111479
OP0003,model3e,T7,0.02770569548192384,0.0,206.913808111479
OP0003,model3e,TP9,0.060065846729053636,0.0,206.913808111479
OP0003,model3e,CP5,0.04219653183444813,0.0,206.913808111479
OP0003,model3e,CP1,-0.003980628644487998,0.88,206.913808111479
OP0003,model3e,Pz,-3.773816684655768e-05,0.61,206.913808111479
OP0003,model3e,P3,0.031081404070897538,0.0,206.913808111479
OP0003,model3e,P7,0.09528437475277957,0.0,206.913808111479
OP0003,model3e,O1,0.04691258806784607,0.0,206.913808111479
OP0003,model3e,Oz,0.1006321130779451,0.0,206.913808111479
OP0003,model3e,O2,0.05423141472402421,0.0,206.913808111479
OP0003,model3e,P4,0.026863172884298625,0.0,206.913808111479
OP0003,model3e,P8,0.05328904242975741,0.0,206.913808111479
OP0003,model3e,TP10,0.06475772931513459,0.0,206.913808111479
OP0003,model3e,CP6,0.035641252788549835,0.0,206.913808111479
OP0003,model3e,CP2,0.019976022193759845,0.0,206.913808111479
OP0003,model3e,Cz,0.012480294511440865,0.12,206.913808111479
OP0003,model3e,C4,-0.0051553699581739,0.7,206.913808111479
OP0003,model3e,FT10,0.09869840603016004,0.0,206.913808111479
OP0003,model3e,FC6,0.01745687831624509,0.0,206.913808111479
OP0003,model3e,FC2,0.02359965503192769,0.0,206.913808111479
OP0003,model3e,F4,0.006767189033887368,0.15000000000000002,206.913808111479
OP0003,model3e,F8,0.04480168588454802,0.0,206.913808111479
OP0003,model3e,Fp2,0.03923349942729576,0.0,206.913808111479
OP0003,model3e,AF7,0.03351433251490839,0.0,206.913808111479
OP0003,model3e,AF3,0.015058946127229604,0.0,206.913808111479
OP0003,model3e,AFz,0.026769396159261404,0.0,206.913808111479
OP0003,model3e,F1,0.003837101777897057,0.4,206.913808111479
OP0003,model3e,F5,0.017556009277788408,0.0,206.913808111479
OP0003,model3e,FT7,0.05272004931428277,0.0,206.913808111479
OP0003,model3e,FC3,0.012432285566301778,0.13,206.913808111479
OP0003,model3e,FCz,-0.004323954921783388,0.92,206.913808111479
OP0003,model3e,C1,0.022239529739990403,0.0,206.913808111479
OP0003,model3e,C5,0.029352489509932293,0.0,206.913808111479
OP0003,model3e,TP7,0.05358367485639782,0.0,206.913808111479
OP0003,model3e,CP3,0.012838743523065656,0.08999999999999997,206.913808111479
OP0003,model3e,P1,0.02865362215551819,0.0,206.913808111479
OP0003,model3e,P5,0.0446744680600097,0.0,206.913808111479
OP0003,model3e,PO7,0.06327499232164747,0.0,206.913808111479
OP0003,model3e,PO3,0.02919395499003528,0.0,206.913808111479
OP0003,model3e,POz,0.00406085215485768,0.6699999999999999,206.913808111479
OP0003,model3e,PO4,0.019124907468304413,0.0,206.913808111479
OP0003,model3e,PO8,0.04722549212532378,0.0,206.913808111479
OP0003,model3e,P6,0.05084411627824133,0.0,206.913808111479
OP0003,model3e,P2,0.0031782214232218995,0.30000000000000004,206.913808111479
OP0003,model3e,CPz,0.015605979603366378,0.010000000000000007,206.913808111479
OP0003,model3e,CP4,0.0029859236474833466,0.25,206.913808111479
OP0003,model3e,TP8,0.03539667969269915,0.0,206.913808111479
OP0003,model3e,C6,0.011326927262450244,0.010000000000000007,206.913808111479
OP0003,model3e,C2,0.008085849528795248,0.33,206.913808111479
OP0003,model3e,FC4,-0.0040156950282755855,0.71,206.913808111479
OP0003,model3e,FT8,0.04436884565901282,0.0,206.913808111479
OP0003,model3e,F6,0.015340368228288756,0.0,206.913808111479
OP0003,model3e,F2,0.008516878454438477,0.2,206.913808111479
OP0003,model3e,AF4,0.02385831405273339,0.0,206.913808111479
OP0003,model3e,AF8,0.04522030728114208,0.0,206.913808111479
OP0003,model4,Fp1,0.4301925867237972,0.0,1438.4498882876599
OP0003,model4,Fz,0.18151261349825049,0.0,1438.4498882876599
OP0003,model4,F3,0.22448715285017906,0.0,1438.4498882876599
OP0003,model4,F7,0.2283908291855307,0.0,1438.4498882876599
OP0003,model4,FT9,0.4717280391739471,0.0,1438.4498882876599
OP0003,model4,FC1,0.19148301071797205,0.0,1438.4498882876599
OP0003,model4,C3,0.13941586708164366,0.0,1438.4498882876599
OP0003,model4,T7,0.13043205003599634,0.0,1438.4498882876599
OP0003,model4,TP9,0.0562999257464981,0.0,1438.4498882876599
OP0003,model4,CP5,0.1083400766586893,0.0,1438.4498882876599
OP0003,model4,CP1,0.10011733581674688,0.0,1438.4498882876599
OP0003,model4,Pz,0.09414014637335497,0.0,1438.4498882876599
OP0003,model4,P3,0.08797816242838898,0.0,1438.4498882876599
OP0003,model4,P7,0.1665254372645954,0.0,1438.4498882876599
OP0003,model4,O1,0.12496592566869599,0.0,1438.4498882876599
OP0003,model4,Oz,0.18977432042022585,0.0,1438.4498882876599
OP0003,model4,O2,0.1489488348325762,0.0,1438.4498882876599
OP0003,model4,P4,0.08344220846957955,0.0,1438.4498882876599
OP0003,model4,P8,0.0998721171222578,0.0,1438.4498882876599
OP0003,model4,TP10,0.05992526871595257,0.0,1438.4498882876599
OP0003,model4,CP6,0.07418756093906774,0.0,1438.4498882876599
OP0003,model4,CP2,0.09649645841121536,0.0,1438.4498882876599
OP0003,model4,Cz,0.10842386875269196,0.0,1438.4498882876599
OP0003,model4,C4,0.14052522587223665,0.0,1438.4498882876599
OP0003,model4,FT10,0.4233276216484711,0.0,1438.4498882876599
OP0003,model4,FC6,0.2314808362658122,0.0,1438.4498882876599
OP0003,model4,FC2,0.11908423552181124,0.0,1438.4498882876599
OP0003,model4,F4,0.2299299654129107,0.0,1438.4498882876599
OP0003,model4,F8,0.31120623332976616,0.0,1438.4498882876599
OP0003,model4,Fp2,0.31613087428488623,0.0,1438.4498882876599
OP0003,model4,AF7,0.30772014943976506,0.0,1438.4498882876599
OP0003,model4,AF3,0.2736939882383177,0.0,1438.4498882876599
OP0003,model4,AFz,0.27005203521210225,0.0,1438.4498882876599
OP0003,model4,F1,0.21920484055034736,0.0,1438.4498882876599
OP0003,model4,F5,0.2253637379303075,0.0,1438.4498882876599
OP0003,model4,FT7,0.3358481407940671,0.0,1438.4498882876599
OP0003,model4,FC3,0.1558809818162485,0.0,1438.4498882876599
OP0003,model4,FCz,0.14158184586967693,0.0,1438.4498882876599
OP0003,model4,C1,0.1165592433095077,0.0,1438.4498882876599
OP0003,model4,C5,0.1632216997188827,0.0,1438.4498882876599
OP0003,model4,TP7,0.07540016271556177,0.0,1438.4498882876599
OP0003,model4,CP3,0.0956733840624538,0.0,1438.4498882876599
OP0003,model4,P1,0.08679479485038051,0.0,1438.4498882876599
OP0003,model4,P5,0.09033888683810327,0.0,1438.4498882876599
OP0003,model4,PO7,0.14541475055801995,0.0,1438.4498882876599
